ROW,TREE #,DBH,HT,HTLC,DIST from Tree 1,Dist from Tree 1 Ft,Tree,CuFT,CuMe,status
26,48,9.5,61.6414,,,0.0,1548,13.459754513,0.3811371765937184,Alive
26,49,5.7,52.47314,,,0.0,1549,4.277038518268001,0.12111204431409132,Alive
26,50,5.9,46.0,38.0,,0.0,1550,4.0304888000000005,0.11413054525184001,Alive
26,51,8.8,60.09356,,,0.0,1551,11.295165781632003,0.3198429504053171,Alive
26,52,9.1,60.76472,,,0.0,1552,12.195474982415998,0.3453368259820773,Alive
26,53,8.6,59.63962,,,0.0,1553,10.717542182576,0.3034864984755681,Alive
26,54,6.1,53.52662,,,0.0,1554,4.959796761876,0.14044557294669033,Alive
26,55,8.7,59.867239999999995,,,0.0,1555,11.004106321527997,0.311601077885444,Alive
26,56,9.0,60.5423,,,0.0,1556,11.890834594000001,0.33671038503137923,Alive
26,57,8.0,58.2466,,,0.0,1557,9.091612112000002,0.25744536185308164,Alive
26,58,7.5,57.05,,,0.0,1558,7.857058750000001,0.22248676121200003,Alive
26,59,6.4,54.30308,,,0.0,1559,5.513214893184002,0.15611660348731274,Alive
26,60,,0.0,,2712.0,226.0,1560,0.0,0.0,Dead
27,1,11.9,66.46468,,,0.0,1561,22.620200736824003,0.6405317002244979,Alive
27,2,11.2,65.13524000000001,,,0.0,1562,19.665433523328,0.5568621479933743,Alive
27,3,6.3,54.045559999999995,,,0.0,1563,5.324752497832,0.15077995153060916,Alive
27,4,9.8,62.28526,,,0.0,1564,14.456355761552004,0.4093577348287158,Alive
27,5,7.2,56.31644,,,0.0,1565,7.167767314048001,0.20296823347843443,Alive
27,6,8.1,58.48202,,,0.0,1566,9.351562690636001,0.2648063303982015,Alive
27,7,9.0,60.5423,,,0.0,1567,11.890834594000001,0.33671038503137923,Alive
27,8,11.7,66.09134,,,0.0,1568,21.751929607588,0.6159450403121479,Alive
27,9,8.9,60.31858,,,0.0,1569,11.590736637884003,0.32821257122763375,Alive
27,10,,0.0,,,0.0,1570,0.0,0.0,Dead
27,11,11.9,66.46468,,,0.0,1571,22.620200736824003,0.6405317002244979,Alive
27,12,11.6,65.90272,,,0.0,1572,21.325020607616,0.6038563435417408,Alive
27,13,8.5,59.410700000000006,,,0.0,1573,10.435456918500003,0.2954987464697809,Alive
27,14,11.7,66.09134,,,0.0,1574,21.751929607588,0.6159450403121479,Alive
27,15,10.3,63.33236,,864.0,72.0,1575,16.210543572312005,0.4590307202284446,Alive
27,16,,0.0,,,0.0,1576,0.0,0.0,Dead
27,17,11.5,65.7128,,,0.0,1577,20.902922364000002,0.5919038719969153,Alive
27,18,11.1,64.94012000000001,,,0.0,1578,19.262517800776003,0.5454528640610139,Alive
27,19,9.9,62.49728,,,0.0,1579,14.797843022464003,0.41902756129850866,Alive
27,20,8.7,52.0,39.0,,0.0,1580,9.586884399999999,0.27146988817791995,Alive
27,21,,0.0,,,0.0,1581,0.0,0.0,Dead
27,22,10.0,62.708,,,0.0,1582,15.143994000000001,0.4288294492992,Alive
27,23,8.5,59.410700000000006,,,0.0,1583,10.435456918500003,0.2954987464697809,Alive
27,24,8.8,60.09356,,,0.0,1584,11.295165781632003,0.3198429504053171,Alive
27,25,9.9,62.49728,,,0.0,1585,14.797843022464003,0.41902756129850866,Alive
27,26,,0.0,,,0.0,1586,0.0,0.0,Dead
27,27,,0.0,,,0.0,1587,0.0,0.0,Dead
27,28,,0.0,,,0.0,1588,0.0,0.0,Dead
27,29,11.4,65.52158,,,0.0,1589,20.485629197584004,0.5800874648621467,Alive
27,30,10.2,57.0,42.0,1815.0,151.25,1590,14.3335564,0.40588044986752003,Alive
27,31,9.6,61.85732,,,0.0,1591,13.787324054656,0.390412897790883,Alive
27,32,10.4,63.53788,,,0.0,1592,16.575461899904006,0.46936403952720174,Alive
27,33,9.6,61.85732,,,0.0,1593,13.787324054656,0.390412897790883,Alive
27,34,,0.0,,,0.0,1594,0.0,0.0,Dead
27,35,9.4,61.42418,,,0.0,1595,13.136798496624003,0.37199209566920255,Alive
27,36,9.3,61.20566,,,0.0,1596,12.818442529492003,0.3629772734191192,Alive
27,37,9.4,61.42418,,,0.0,1597,13.136798496624003,0.37199209566920255,Alive
27,38,9.3,61.20566,,,0.0,1598,12.818442529492003,0.3629772734191192,Alive
27,39,6.5,54.5593,,,0.0,1599,5.7057004115000005,0.1615671774123632,Alive
27,40,6.4,40.0,32.0,,0.0,1600,4.118882000000001,0.11663355781760003,Alive
27,41,10.5,63.74209999999999,,,0.0,1601,16.945098329500002,0.47983096037678563,Alive
27,42,7.6,57.291920000000005,,,0.0,1602,8.095341492096,0.22923416596338403,Alive
27,43,9.8,62.28526,,,0.0,1603,14.456355761552004,0.4093577348287158,Alive
27,44,4.0,47.7638,,,0.0,1604,2.0383355040000004,0.05771913879966721,Alive
27,45,6.5,54.5593,,2722.0,226.83333333333334,1605,5.7057004115000005,0.1615671774123632,Alive
27,46,,0.0,,,0.0,1606,0.0,0.0,Dead
27,47,9.1,60.76472,,,0.0,1607,12.195474982415998,0.3453368259820773,Alive
27,48,9.2,60.98584,,,0.0,1608,12.504672764288,0.3540923177317904,Alive
27,49,8.9,60.31858,,,0.0,1609,11.590736637884003,0.32821257122763375,Alive
27,50,3.7,42.0,28.0,,0.0,1610,1.5879424000000002,0.044965447352320005,Alive
27,51,7.2,56.31644,,,0.0,1611,7.167767314048001,0.20296823347843443,Alive
27,52,10.7,64.14664,,,0.0,1612,17.698564176368,0.5011667020693773,Alive
27,53,,0.0,,,0.0,1613,0.0,0.0,Dead
27,54,7.3,56.562259999999995,,,0.0,1614,7.393292748252,0.2093543920937022,Alive
27,55,6.8,55.32016,,,0.0,1615,6.307539992192001,0.17860934845090246,Alive
27,56,10.9,64.54598,,,0.0,1616,18.471014763444,0.523040030853491,Alive
27,57,6.4,54.30308,,,0.0,1617,5.513214893184002,0.15611660348731274,Alive
27,58,10.3,63.33236,,,0.0,1618,16.210543572312005,0.4590307202284446,Alive
27,59,7.9,58.00988,,,0.0,1619,8.836033933704002,0.25020820569390945,Alive
27,60,8.6,59.0,36.0,3478.0,289.8333333333333,1620,10.6049532,0.30029833877376,Alive
28,1,8.0,58.2466,,,0.0,1621,9.091612112000002,0.25744536185308164,Alive
28,2,5.4,51.66938,,,0.0,1622,3.805386307504001,0.1077563629923293,Alive
28,3,9.5,61.6414,,,0.0,1623,13.459754513,0.3811371765937184,Alive
28,4,5.4,51.66938,,,0.0,1624,3.805386307504001,0.1077563629923293,Alive
28,5,12.0,66.6494,,,0.0,1625,23.061572368000004,0.6530299324301825,Alive
28,6,9.7,62.07194,,,0.0,1626,14.119520226348,0.39981963034545104,Alive
28,7,11.6,65.90272,,,0.0,1627,21.325020607616,0.6038563435417408,Alive
28,8,9.9,62.49728,,,0.0,1628,14.797843022464003,0.41902756129850866,Alive
28,9,7.7,57.53254,,,0.0,1629,8.337918225908002,0.2361031628193917,Alive
28,10,9.2,66.0,44.0,,0.0,1630,13.5147412,0.38269422361216,Alive
28,11,8.4,59.18048,,,0.0,1631,10.157833711744003,0.2876373456487126,Alive
28,12,7.7,57.53254,,,0.0,1632,8.337918225908002,0.2361031628193917,Alive
28,13,8.1,58.48202,,,0.0,1633,9.351562690636001,0.2648063303982015,Alive
28,14,10.2,63.12554,,,0.0,1634,15.850333212208001,0.44883071550345155,Alive
28,15,10.1,62.91742000000001,,824.0,68.66666666666667,1635,15.494820313796001,0.4387637278616986,Alive
28,16,,0.0,,,0.0,1636,0.0,0.0,Dead
28,17,9.3,61.20566,,,0.0,1637,12.818442529492003,0.3629772734191192,Alive
28,18,,0.0,,,0.0,1638,0.0,0.0,Dead
28,19,10.3,63.33236,,,0.0,1639,16.210543572312005,0.4590307202284446,Alive
28,20,10.2,66.0,41.0,,0.0,1640,16.5620932,0.46898548072575996,Alive
28,21,9.1,60.76472,,,0.0,1641,12.195474982415998,0.3453368259820773,Alive
28,22,9.5,61.6414,,,0.0,1642,13.459754513,0.3811371765937184,Alive
28,23,8.6,59.63962,,,0.0,1643,10.717542182576,0.3034864984755681,Alive
28,24,8.6,59.63962,,,0.0,1644,10.717542182576,0.3034864984755681,Alive
28,25,8.4,59.18048,,,0.0,1645,10.157833711744003,0.2876373456487126,Alive
28,26,7.2,56.31644,,,0.0,1646,7.167767314048001,0.20296823347843443,Alive
28,27,8.2,58.71614,,,0.0,1647,9.615904343568001,0.27229164011594637,Alive
28,28,6.0,53.2652,,,0.0,1648,4.783252336,0.13544639974804482,Alive
28,29,8.6,59.63962,,,0.0,1649,10.717542182576,0.3034864984755681,Alive
28,30,7.2,67.0,46.0,1728.0,144.0,1650,8.485896400000001,0.24029343117952004,Alive
28,31,6.6,54.814220000000006,,,0.0,1651,5.9022336672160005,0.16713237030782205,Alive
28,32,5.2,51.12704,,,0.0,1652,3.5097808846080008,0.09938576335326783,Alive
28,33,7.0,55.8209,,,0.0,1653,6.729323358,0.19055290366381442,Alive
28,34,,0.0,,,0.0,1654,0.0,0.0,Dead
28,35,7.4,56.80678,,,0.0,1655,7.623049469264002,0.21586036721125487,Alive
28,36,5.8,52.73846,,,0.0,1656,4.4418998706720005,0.1257803902578449,Alive
28,37,4.3,48.62216,,,0.0,1657,2.359166497392,0.06680404587334979,Alive
28,38,6.9,55.57118,,,0.0,1658,6.516360433924001,0.18452247513533915,Alive
28,39,6.2,53.78674,,,0.0,1659,5.140288239728002,0.1455565140267299,Alive
28,40,5.9,45.0,27.0,,0.0,1660,3.9476410000000004,0.1117845606688,Alive
28,41,6.0,53.2652,,,0.0,1661,4.783252336,0.13544639974804482,Alive
28,42,6.1,53.52662,,,0.0,1662,4.959796761876,0.14044557294669033,Alive
28,43,8.1,58.48202,,,0.0,1663,9.351562690636001,0.2648063303982015,Alive
28,44,6.9,55.57118,,,0.0,1664,6.516360433924001,0.18452247513533915,Alive
28,45,7.7,57.53254,,2508.0,209.0,1665,8.337918225908002,0.2361031628193917,Alive
28,46,4.7,49.74844,,,0.0,1666,2.8349744342480006,0.08027740405971379,Alive
28,47,6.5,54.5593,,,0.0,1667,5.7057004115000005,0.1615671774123632,Alive
28,48,9.4,61.42418,,,0.0,1668,13.136798496624003,0.37199209566920255,Alive
28,49,8.8,60.09356,,,0.0,1669,11.295165781632003,0.3198429504053171,Alive
28,50,6.0,46.0,37.0,,0.0,1670,4.16077,0.117819691936,Alive
28,51,8.7,59.867239999999995,,,0.0,1671,11.004106321527997,0.311601077885444,Alive
28,52,9.2,60.98584,,,0.0,1672,12.504672764288,0.3540923177317904,Alive
28,53,8.6,59.63962,,,0.0,1673,10.717542182576,0.3034864984755681,Alive
28,54,6.0,53.2652,,,0.0,1674,4.783252336,0.13544639974804482,Alive
28,55,8.8,60.09356,,,0.0,1675,11.295165781632003,0.3198429504053171,Alive
28,56,9.0,60.5423,,,0.0,1676,11.890834594000001,0.33671038503137923,Alive
28,57,7.4,56.80678,,,0.0,1677,7.623049469264002,0.21586036721125487,Alive
28,58,6.4,54.30308,,,0.0,1678,5.513214893184002,0.15611660348731274,Alive
28,59,,0.0,,,0.0,1679,0.0,0.0,Dead
28,60,10.1,58.0,43.0,2994.0,249.5,1680,14.3009504,0.40495715228671997,Alive
29,1,11.8,66.27866,,,0.0,1681,22.183654671792006,0.6281701126101998,Alive
29,2,11.1,64.94012000000001,,,0.0,1682,19.262517800776003,0.5454528640610139,Alive
29,3,6.5,54.5593,,,0.0,1683,5.7057004115000005,0.1615671774123632,Alive
29,4,9.7,62.07194,,,0.0,1684,14.119520226348,0.39981963034545104,Alive
29,5,7.2,56.31644,,,0.0,1685,7.167767314048001,0.20296823347843443,Alive
29,6,8.1,58.48202,,,0.0,1686,9.351562690636001,0.2648063303982015,Alive
29,7,9.0,60.5423,,,0.0,1687,11.890834594000001,0.33671038503137923,Alive
29,8,11.7,66.09134,,,0.0,1688,21.751929607588,0.6159450403121479,Alive
29,9,8.0,58.2466,,,0.0,1689,9.091612112000002,0.25744536185308164,Alive
29,10,,0.0,,,0.0,1690,0.0,0.0,Dead
29,11,11.6,65.90272,,,0.0,1691,21.325020607616,0.6038563435417408,Alive
29,12,11.5,65.7128,,,0.0,1692,20.902922364000002,0.5919038719969153,Alive
29,13,8.4,59.18048,,,0.0,1693,10.157833711744003,0.2876373456487126,Alive
29,14,11.4,65.52158,,,0.0,1694,20.485629197584004,0.5800874648621467,Alive
29,15,10.3,63.33236,,869.0,72.41666666666667,1695,16.210543572312005,0.4590307202284446,Alive
29,16,,0.0,,,0.0,1696,0.0,0.0,Dead
29,17,11.5,65.7128,,,0.0,1697,20.902922364000002,0.5919038719969153,Alive
29,18,11.0,64.74369999999999,,,0.0,1698,18.864380725999997,0.5341788961419967,Alive
29,19,9.9,62.49728,,,0.0,1699,14.797843022464003,0.41902756129850866,Alive
29,20,8.7,55.0,43.0,,0.0,1700,10.127310999999999,0.2867730401248,Alive
29,21,,0.0,,,0.0,1701,0.0,0.0,Dead
29,22,10.0,62.708,,,0.0,1702,15.143994000000001,0.4288294492992,Alive
29,23,8.6,59.63962,,,0.0,1703,10.717542182576,0.3034864984755681,Alive
29,24,8.8,60.09356,,,0.0,1704,11.295165781632003,0.3198429504053171,Alive
29,25,9.8,62.28526,,,0.0,1705,14.456355761552004,0.4093577348287158,Alive
29,26,,0.0,,,0.0,1706,0.0,0.0,Dead
29,27,,0.0,,,0.0,1707,0.0,0.0,Dead
29,28,,0.0,,,0.0,1708,0.0,0.0,Dead
29,29,11.5,65.7128,,,0.0,1709,20.902922364000002,0.5919038719969153,Alive
29,30,10.6,66.0,45.0,1754.0,146.16666666666666,1710,17.8689988,0.50599286521984,Alive
29,31,9.6,61.85732,,,0.0,1711,13.787324054656,0.390412897790883,Alive
29,32,10.4,63.53788,,,0.0,1712,16.575461899904006,0.46936403952720174,Alive
29,33,9.5,61.6414,,,0.0,1713,13.459754513,0.3811371765937184,Alive
29,34,9.4,61.42418,,,0.0,1714,13.136798496624003,0.37199209566920255,Alive
29,35,9.3,61.20566,,,0.0,1715,12.818442529492003,0.3629772734191192,Alive
29,36,9.4,61.42418,,,0.0,1716,13.136798496624003,0.37199209566920255,Alive
29,37,9.3,61.20566,,,0.0,1717,12.818442529492003,0.3629772734191192,Alive
29,38,6.5,54.5593,,,0.0,1718,5.7057004115000005,0.1615671774123632,Alive
29,39,6.7,55.06784,,,0.0,1719,6.102838903488001,0.17281286866228904,Alive
29,40,10.6,65.0,46.0,,0.0,1720,17.601582,0.4984204771776,Alive
29,41,7.7,57.53254,,,0.0,1721,8.337918225908002,0.2361031628193917,Alive
29,42,9.8,62.28526,,,0.0,1722,14.456355761552004,0.4093577348287158,Alive
29,43,3.9,47.47508,,,0.0,1723,1.9380784009839997,0.05488017846498373,Alive
29,44,6.5,54.5593,,,0.0,1724,5.7057004115000005,0.1615671774123632,Alive
29,45,,0.0,,2642.0,220.16666666666666,1725,0.0,0.0,Dead
29,46,9.1,60.76472,,,0.0,1726,12.195474982415998,0.3453368259820773,Alive
29,47,9.1,60.76472,,,0.0,1727,12.195474982415998,0.3453368259820773,Alive
29,48,8.8,60.09356,,,0.0,1728,11.295165781632003,0.3198429504053171,Alive
29,49,3.9,47.47508,,,0.0,1729,1.9380784009839997,0.05488017846498373,Alive
29,50,7.2,54.0,40.0,,0.0,1730,6.881966800000002,0.19487527748224004,Alive
29,51,10.2,63.12554,,,0.0,1731,15.850333212208001,0.44883071550345155,Alive
29,52,,0.0,,,0.0,1732,0.0,0.0,Dead
29,53,7.3,56.562259999999995,,,0.0,1733,7.393292748252,0.2093543920937022,Alive
29,54,6.9,55.57118,,,0.0,1734,6.516360433924001,0.18452247513533915,Alive
29,55,11.0,64.74369999999999,,,0.0,1735,18.864380725999997,0.5341788961419967,Alive
29,56,6.4,54.30308,,,0.0,1736,5.513214893184002,0.15611660348731274,Alive
29,57,10.5,63.74209999999999,,,0.0,1737,16.945098329500002,0.47983096037678563,Alive
29,58,7.9,58.00988,,,0.0,1738,8.836033933704002,0.25020820569390945,Alive
29,59,8.7,59.867239999999995,,,0.0,1739,11.004106321527997,0.311601077885444,Alive
29,60,9.6,56.0,37.0,3466.0,288.8333333333333,1740,12.502574800000001,0.35403291009664006,Alive
30,1,8.6,59.63962,,,0.0,1741,10.717542182576,0.3034864984755681,Alive
30,2,5.2,51.12704,,,0.0,1742,3.5097808846080008,0.09938576335326783,Alive
30,3,6.4,54.30308,,,0.0,1743,5.513214893184002,0.15611660348731274,Alive
30,4,,0.0,,,0.0,1744,0.0,0.0,Dead
30,5,12.5,67.5535,,,0.0,1745,25.3409478125,0.7175745510170001,Alive
30,6,10.0,62.708,,,0.0,1746,15.143994000000001,0.4288294492992,Alive
30,7,10.5,63.74209999999999,,,0.0,1747,16.945098329500002,0.47983096037678563,Alive
30,8,10.1,62.91742000000001,,,0.0,1748,15.494820313796001,0.4387637278616986,Alive
30,9,7.9,58.00988,,,0.0,1749,8.836033933704002,0.25020820569390945,Alive
30,10,,0.0,,,0.0,1750,0.0,0.0,Dead
30,11,12.0,66.6494,,,0.0,1751,23.061572368000004,0.6530299324301825,Alive
30,12,9.4,61.42418,,,0.0,1752,13.136798496624003,0.37199209566920255,Alive
30,13,10.6,63.94502,,,0.0,1753,17.319462624336,0.4904317592407977,Alive
30,14,8.9,60.31858,,,0.0,1754,11.590736637884003,0.32821257122763375,Alive
30,15,,0.0,,916.0,76.33333333333333,1755,0.0,0.0,Dead
30,16,11.3,65.32906,,,0.0,1756,20.073135057932003,0.5684069508084489,Alive
30,17,,0.0,,,0.0,1757,0.0,0.0,Dead
30,18,,0.0,,,0.0,1758,0.0,0.0,Dead
30,19,7.8,57.77186,,,0.0,1759,8.584809110512,0.24309432262054617,Alive
30,20,11.0,66.0,46.0,,0.0,1760,19.22617,0.544423610656,Alive
30,21,8.0,58.2466,,,0.0,1761,9.091612112000002,0.25744536185308164,Alive
30,22,10.8,64.34696,,,0.0,1762,18.082412006272,0.512036044299203,Alive
30,23,8.0,58.2466,,,0.0,1763,9.091612112000002,0.25744536185308164,Alive
30,24,10.8,64.34696,,,0.0,1764,18.082412006272,0.512036044299203,Alive
30,25,7.8,57.77186,,,0.0,1765,8.584809110512,0.24309432262054617,Alive
30,26,10.2,63.12554,,,0.0,1766,15.850333212208001,0.44883071550345155,Alive
30,27,10.0,62.708,,,0.0,1767,15.143994000000001,0.4288294492992,Alive
30,28,9.7,62.07194,,,0.0,1768,14.119520226348,0.39981963034545104,Alive
30,29,8.8,60.09356,,,0.0,1769,11.295165781632003,0.3198429504053171,Alive
30,30,10.1,64.0,39.0,1842.0,153.5,1770,15.7576532,0.44620631413376,Alive
30,31,10.1,62.91742000000001,,,0.0,1771,15.494820313796001,0.4387637278616986,Alive
30,32,,0.0,,,0.0,1772,0.0,0.0,Dead
30,33,,0.0,,,0.0,1773,0.0,0.0,Dead
30,34,9.6,61.85732,,,0.0,1774,13.787324054656,0.390412897790883,Alive
30,35,4.6,49.46882,,,0.0,1775,2.710779350256,0.0767605967053291,Alive
30,36,,0.0,,,0.0,1776,0.0,0.0,Dead
30,37,5.4,51.66938,,,0.0,1777,3.805386307504001,0.1077563629923293,Alive
30,38,10.0,62.708,,,0.0,1778,15.143994000000001,0.4288294492992,Alive
30,39,8.3,58.94896,,,0.0,1779,9.884655373472004,0.27990180927953207,Alive
30,40,5.5,49.0,20.0,,0.0,1780,3.747245,0.106109987216,Alive
30,41,9.1,60.76472,,,0.0,1781,12.195474982415998,0.3453368259820773,Alive
30,42,9.0,60.5423,,,0.0,1782,11.890834594000001,0.33671038503137923,Alive
30,43,8.5,59.410700000000006,,,0.0,1783,10.435456918500003,0.2954987464697809,Alive
30,44,10.3,63.33236,,,0.0,1784,16.210543572312005,0.4590307202284446,Alive
30,45,6.1,53.52662,,2742.0,228.5,1785,4.959796761876,0.14044557294669033,Alive
30,46,8.8,60.09356,,,0.0,1786,11.295165781632003,0.3198429504053171,Alive
30,47,9.2,60.98584,,,0.0,1787,12.504672764288,0.3540923177317904,Alive
30,48,10.1,62.91742000000001,,,0.0,1788,15.494820313796001,0.4387637278616986,Alive
30,49,7.8,57.77186,,,0.0,1789,8.584809110512,0.24309432262054617,Alive
30,50,9.6,65.0,47.0,,0.0,1790,14.476642,0.4099321761856,Alive
30,51,5.1,50.85392,,,0.0,1791,3.3675408928960002,0.09535798195595746,Alive
30,52,7.0,55.8209,,,0.0,1792,6.729323358,0.19055290366381442,Alive
30,53,9.6,61.85732,,,0.0,1793,13.787324054656,0.390412897790883,Alive
30,54,9.2,60.98584,,,0.0,1794,12.504672764288,0.3540923177317904,Alive
30,55,8.3,58.94896,,,0.0,1795,9.884655373472004,0.27990180927953207,Alive
30,56,5.5,51.9386,,,0.0,1796,3.9588095070000002,0.1121008170478176,Alive
30,57,9.7,62.07194,,,0.0,1797,14.119520226348,0.39981963034545104,Alive
30,58,7.3,56.562259999999995,,,0.0,1798,7.393292748252,0.2093543920937022,Alive
30,59,9.3,61.20566,,,0.0,1799,12.818442529492003,0.3629772734191192,Alive
30,60,8.8,64.0,41.0,3666.0,305.5,1800,12.015150800000002,0.3402306221734401,Alive
31,1,10.5,63.74209999999999,,,0.0,1801,16.945098329500002,0.47983096037678563,Alive
31,2,,0.0,,,0.0,1802,0.0,0.0,Dead
31,3,12.1,66.83282,,,0.0,1803,23.507773759356002,0.6656649279889321,Alive
31,4,,0.0,,,0.0,1804,0.0,0.0,Dead
31,5,10.9,64.54598,,,0.0,1805,18.471014763444,0.523040030853491,Alive
31,6,7.2,56.31644,,,0.0,1806,7.167767314048001,0.20296823347843443,Alive
31,7,4.4,48.90568,,,0.0,1807,2.4729072362240005,0.07002481962670777,Alive
31,8,7.9,58.00988,,,0.0,1808,8.836033933704002,0.25020820569390945,Alive
31,9,9.9,62.49728,,,0.0,1809,14.797843022464003,0.41902756129850866,Alive
31,10,,0.0,,,0.0,1810,0.0,0.0,Dead
31,11,9.9,62.49728,,,0.0,1811,14.797843022464003,0.41902756129850866,Alive
31,12,9.9,62.49728,,,0.0,1812,14.797843022464003,0.41902756129850866,Alive
31,13,7.8,57.77186,,,0.0,1813,8.584809110512,0.24309432262054617,Alive
31,14,,0.0,,,0.0,1814,0.0,0.0,Dead
31,15,10.0,62.708,,904.0,75.33333333333333,1815,15.143994000000001,0.4288294492992,Alive
31,16,6.4,54.30308,,,0.0,1816,5.513214893184002,0.15611660348731274,Alive
31,17,,0.0,,,0.0,1817,0.0,0.0,Dead
31,18,12.0,66.6494,,,0.0,1818,23.061572368000004,0.6530299324301825,Alive
31,19,7.4,56.80678,,,0.0,1819,7.623049469264002,0.21586036721125487,Alive
31,20,9.0,67.0,39.0,,0.0,1820,13.135750000000002,0.37196240560000005,Alive
31,21,11.5,65.7128,,,0.0,1821,20.902922364000002,0.5919038719969153,Alive
31,22,10.4,63.53788,,,0.0,1822,16.575461899904006,0.46936403952720174,Alive
31,23,4.5,49.1879,,,0.0,1823,2.5901008405,0.0733433674802704,Alive
31,24,9.1,60.76472,,,0.0,1824,12.195474982415998,0.3453368259820773,Alive
31,25,8.8,60.09356,,,0.0,1825,11.295165781632003,0.3198429504053171,Alive
31,26,6.2,53.78674,,,0.0,1826,5.140288239728002,0.1455565140267299,Alive
31,27,10.4,63.53788,,,0.0,1827,16.575461899904006,0.46936403952720174,Alive
31,28,5.9,53.002480000000006,,,0.0,1828,4.610628862544002,0.130558255374886,Alive
31,29,8.9,60.31858,,,0.0,1829,11.590736637884003,0.32821257122763375,Alive
31,30,9.8,66.0,45.0,1928.0,160.66666666666666,1830,15.305453200000004,0.4334014571737601,Alive
31,31,11.5,65.7128,,,0.0,1831,20.902922364000002,0.5919038719969153,Alive
31,32,,0.0,,,0.0,1832,0.0,0.0,Dead
31,33,7.0,55.8209,,,0.0,1833,6.729323358,0.19055290366381442,Alive
31,34,8.6,59.63962,,,0.0,1834,10.717542182576,0.3034864984755681,Alive
31,35,9.4,61.42418,,,0.0,1835,13.136798496624003,0.37199209566920255,Alive
31,36,4.3,48.62216,,,0.0,1836,2.359166497392,0.06680404587334979,Alive
31,37,10.0,62.708,,,0.0,1837,15.143994000000001,0.4288294492992,Alive
31,38,10.7,64.14664,,,0.0,1838,17.698564176368,0.5011667020693773,Alive
31,39,7.4,56.80678,,,0.0,1839,7.623049469264002,0.21586036721125487,Alive
31,40,7.0,45.0,32.0,,0.0,1840,5.467390000000001,0.154818989152,Alive
31,41,8.5,59.410700000000006,,,0.0,1841,10.435456918500003,0.2954987464697809,Alive
31,42,9.1,60.76472,,,0.0,1842,12.195474982415998,0.3453368259820773,Alive
31,43,9.2,60.98584,,,0.0,1843,12.504672764288,0.3540923177317904,Alive
31,44,9.1,60.76472,,,0.0,1844,12.195474982415998,0.3453368259820773,Alive
31,45,9.0,60.5423,,2900.0,241.66666666666666,1845,11.890834594000001,0.33671038503137923,Alive
31,46,10.9,64.54598,,,0.0,1846,18.471014763444,0.523040030853491,Alive
31,47,10.9,64.54598,,,0.0,1847,18.471014763444,0.523040030853491,Alive
31,48,,0.0,,,0.0,1848,0.0,0.0,Dead
31,49,8.3,58.94896,,,0.0,1849,9.884655373472004,0.27990180927953207,Alive
31,50,9.8,59.0,41.0,,0.0,1850,13.705426800000003,0.3880938296102401,Alive
31,51,9.3,61.20566,,,0.0,1851,12.818442529492003,0.3629772734191192,Alive
31,52,7.9,58.00988,,,0.0,1852,8.836033933704002,0.25020820569390945,Alive
31,53,8.9,60.31858,,,0.0,1853,11.590736637884003,0.32821257122763375,Alive
31,54,8.9,60.31858,,,0.0,1854,11.590736637884003,0.32821257122763375,Alive
31,55,7.9,58.00988,,,0.0,1855,8.836033933704002,0.25020820569390945,Alive
31,56,8.9,60.31858,,,0.0,1856,11.590736637884003,0.32821257122763375,Alive
31,57,7.7,57.53254,,,0.0,1857,8.337918225908002,0.2361031628193917,Alive
31,58,6.0,53.2652,,,0.0,1858,4.783252336,0.13544639974804482,Alive
31,59,8.4,59.18048,,,0.0,1859,10.157833711744003,0.2876373456487126,Alive
31,60,10.5,67.0,43.0,3879.0,323.25,1860,17.799955000000004,0.5040377657440002,Alive
32,1,8.0,58.2466,,,0.0,1861,9.091612112000002,0.25744536185308164,Alive
32,2,8.4,59.18048,,,0.0,1862,10.157833711744003,0.2876373456487126,Alive
32,3,8.8,60.09356,,,0.0,1863,11.295165781632003,0.3198429504053171,Alive
32,4,,0.0,,,0.0,1864,0.0,0.0,Dead
32,5,9.4,61.42418,,,0.0,1865,13.136798496624003,0.37199209566920255,Alive
32,6,11.2,65.13524000000001,,,0.0,1866,19.665433523328,0.5568621479933743,Alive
32,7,11.1,64.94012000000001,,,0.0,1867,19.262517800776003,0.5454528640610139,Alive
32,8,10.2,63.12554,,,0.0,1868,15.850333212208001,0.44883071550345155,Alive
32,9,,0.0,,,0.0,1869,0.0,0.0,Dead
32,10,10.6,64.0,36.0,,0.0,1870,17.3341652,0.49084808913536004,Alive
32,11,7.3,56.562259999999995,,,0.0,1871,7.393292748252,0.2093543920937022,Alive
32,12,9.9,62.49728,,,0.0,1872,14.797843022464003,0.41902756129850866,Alive
32,13,8.3,58.94896,,,0.0,1873,9.884655373472004,0.27990180927953207,Alive
32,14,5.3,51.39886,,,0.0,1874,3.655719666212,0.10351828264419197,Alive
32,15,10.5,63.74209999999999,,922.0,76.83333333333333,1875,16.945098329500002,0.47983096037678563,Alive
32,16,,0.0,,,0.0,1876,0.0,0.0,Dead
32,17,7.5,57.05,,,0.0,1877,7.857058750000001,0.22248676121200003,Alive
32,18,10.1,62.91742000000001,,,0.0,1878,15.494820313796001,0.4387637278616986,Alive
32,19,9.4,61.42418,,,0.0,1879,13.136798496624003,0.37199209566920255,Alive
