Row,Tree,pre_DBH,pre_HT,pre_stem_vol,pre_stem_vol_m3,status,DBH,HT
40,16,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
40,17,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
40,18,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
40,19,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
40,20,6.7,45.0,5.027,0.142,Alive,6.7,45.0
40,21,5.5,44.787,3.444,0.098,Alive,5.5,44.78744999999999
40,22,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
40,23,5.7,45.203,3.715,0.105,Alive,5.7,45.20263
40,24,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
40,25,6.1,46.033,4.296,0.122,Alive,6.1,46.03299
40,26,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
40,27,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
40,28,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
40,29,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
40,30,5.9,47.0,4.113,0.116,Alive,5.9,47.0
40,31,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
40,32,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
40,33,2.2,37.937,0.656,0.019,Alive,2.2,37.93698
40,34,5.2,44.165,3.062,0.087,Alive,5.2,44.16468
40,35,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
40,36,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
40,37,5.6,44.995,3.578,0.101,Alive,5.6,44.99504
40,38,2.6,38.767,0.843,0.024,Alive,2.6,38.76734
40,39,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
40,40,8.7,40.0,7.425,0.21,Alive,8.7,40.0
40,41,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
40,42,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
40,43,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
40,44,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
40,45,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
40,46,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
40,47,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
40,48,3.5,40.636,1.404,0.04,Alive,3.5,40.63565
40,49,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
40,50,6.0,42.0,3.818,0.108,Alive,6.0,42.0
40,51,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
40,52,5.5,44.787,3.444,0.098,Alive,5.5,44.78744999999999
40,53,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
40,54,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
40,55,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
40,56,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
40,57,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
40,58,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
40,59,10.5,55.167,14.695,0.416,Alive,10.5,55.16695
40,60,8.7,39.0,7.245,0.205,Alive,8.7,39.0
41,1,3.8,41.258,1.637,0.046,Alive,3.8,41.258419999999994
41,2,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
41,3,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
41,4,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
41,5,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
41,6,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
41,7,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
41,8,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
41,9,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
41,10,6.9,47.0,5.545,0.157,Alive,6.9,47.0
41,11,4.7,43.127,2.487,0.07,Alive,4.7,43.126729999999995
41,12,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
41,13,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
41,14,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
41,15,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
41,16,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
41,17,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
41,18,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
41,19,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
41,20,5.5,43.0,3.315,0.094,Alive,5.5,43.0
41,21,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
41,22,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
41,23,6.1,46.033,4.296,0.122,Alive,6.1,46.03299
41,24,5.5,44.787,3.444,0.098,Alive,5.5,44.78744999999999
41,25,6.0,45.825,4.146,0.117,Alive,6.0,45.825399999999995
41,26,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
41,27,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
41,28,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
41,29,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
41,30,8.4,48.0,8.28,0.234,Alive,8.4,48.0
41,31,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
41,32,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
41,33,5.2,44.165,3.062,0.087,Alive,5.2,44.16468
41,34,5.9,45.618,3.999,0.113,Alive,5.9,45.61781
41,35,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
41,36,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
41,37,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
41,38,5.1,43.957,2.941,0.083,Alive,5.1,43.957089999999994
41,39,4.2,42.089,1.987,0.056,Alive,4.2,42.08878
41,40,6.9,38.0,4.525,0.128,Alive,6.9,38.0
41,41,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
41,42,4.5,42.712,2.278,0.065,Alive,4.5,42.711549999999995
41,43,5.2,44.165,3.062,0.087,Alive,5.2,44.16468
41,44,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
41,45,6.0,45.825,4.146,0.117,Alive,6.0,45.825399999999995
41,46,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
41,47,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
41,48,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
41,49,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
41,50,8.0,40.0,6.312,0.179,Alive,8.0,40.0
41,51,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
41,52,10.2,54.544,13.725,0.389,Alive,10.2,54.54418
41,53,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
41,54,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
42,1,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
42,2,5.6,44.995,3.578,0.101,Alive,5.6,44.99504
42,3,10.8,55.79,15.707,0.445,Alive,10.8,55.78972
42,4,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
42,5,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
42,6,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
42,7,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
42,8,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
42,9,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
42,10,7.9,47.0,7.201,0.204,Alive,7.9,47.0
42,11,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
42,12,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
42,13,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
42,14,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
42,15,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
42,16,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
42,17,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
42,18,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
42,19,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
42,20,6.7,39.0,4.386,0.124,Alive,6.7,39.0
42,21,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
42,22,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
42,23,4.1,41.881,1.895,0.054,Alive,4.1,41.88119
42,24,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
42,25,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
42,26,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
42,27,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
42,28,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
42,29,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
42,30,7.6,54.0,7.643,0.216,Alive,7.6,54.0
42,31,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
42,32,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
42,33,5.5,44.787,3.444,0.098,Alive,5.5,44.78744999999999
42,34,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
42,35,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
42,36,4.9,43.542,2.708,0.077,Alive,4.9,43.54191
42,37,6.1,46.033,4.296,0.122,Alive,6.1,46.03299
42,38,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
42,39,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
42,40,6.9,41.0,4.865,0.138,Alive,6.9,41.0
42,41,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
42,42,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
42,43,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
42,44,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
42,45,5.5,44.787,3.444,0.098,Alive,5.5,44.78744999999999
42,46,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
42,47,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
42,48,5.6,44.995,3.578,0.101,Alive,5.6,44.99504
42,49,4.7,43.127,2.487,0.07,Alive,4.7,43.126729999999995
42,50,7.9,41.0,6.309,0.179,Alive,7.9,41.0
42,51,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
42,52,3.6,40.843,1.479,0.042,Alive,3.6,40.843239999999994
42,53,2.3,38.145,0.7,0.02,Alive,2.3,38.144569999999995
42,54,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
42,55,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
42,56,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
42,57,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
42,58,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
42,59,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
43,1,10.3,54.752,14.044,0.398,Alive,10.3,54.75176999999999
43,2,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
43,3,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
43,4,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
43,5,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
43,6,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
43,7,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
43,8,5.0,43.75,2.823,0.08,Alive,5.0,43.7495
43,9,6.0,45.825,4.146,0.117,Alive,6.0,45.825399999999995
43,10,10.2,47.0,11.857,0.336,Alive,10.2,47.0
43,11,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
43,12,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
43,13,5.2,44.165,3.062,0.087,Alive,5.2,44.16468
43,14,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
43,15,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
43,16,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
43,17,5.7,45.203,3.715,0.105,Alive,5.7,45.20263
43,18,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
43,19,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
43,20,8.1,45.0,7.246,0.205,Alive,8.1,45.0
43,21,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
43,22,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
43,23,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
43,24,3.2,40.013,1.195,0.034,Alive,3.2,40.01288
43,25,4.5,42.712,2.278,0.065,Alive,4.5,42.711549999999995
43,26,4.7,43.127,2.487,0.07,Alive,4.7,43.126729999999995
43,27,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
43,28,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
43,29,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
43,30,4.0,47.0,2.009,0.057,Alive,4.0,47.0
43,31,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
43,32,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
43,33,6.1,46.033,4.296,0.122,Alive,6.1,46.03299
43,34,5.2,44.165,3.062,0.087,Alive,5.2,44.16468
43,35,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
43,36,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
43,37,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
43,38,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
43,39,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
43,40,5.0,44.0,2.837,0.08,Alive,5.0,44.0
43,41,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
43,42,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
43,43,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
43,44,10.8,55.79,15.707,0.445,Alive,10.8,55.78972
43,45,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
43,46,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
43,47,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
43,48,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
43,49,4.7,43.127,2.487,0.07,Alive,4.7,43.126729999999995
43,50,6.1,38.0,3.585,0.102,Alive,6.1,38.0
43,51,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
43,52,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
43,53,3.6,40.843,1.479,0.042,Alive,3.6,40.843239999999994
43,54,3.2,40.013,1.195,0.034,Alive,3.2,40.01288
43,55,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
43,56,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
43,57,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
43,58,4.8,43.334,2.596,0.074,Alive,4.8,43.33432
43,59,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
43,60,8.5,47.0,8.301,0.235,Alive,8.5,47.0
44,1,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
44,2,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
44,3,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
44,4,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
44,5,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
44,6,10.2,54.544,13.725,0.389,Alive,10.2,54.54418
44,7,10.1,54.337,13.412,0.38,Alive,10.1,54.336589999999994
44,8,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
44,9,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
44,10,7.5,44.0,6.11,0.173,Alive,7.5,44.0
44,11,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
44,12,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
44,13,9.9,53.921,12.797,0.362,Alive,9.9,53.921409999999995
44,14,10.9,55.997,16.054,0.455,Alive,10.9,55.99731
44,15,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
44,16,3.9,41.466,1.721,0.049,Alive,3.9,41.46601
44,17,5.5,44.787,3.444,0.098,Alive,5.5,44.78744999999999
44,18,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
44,19,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
44,20,7.8,36.0,5.432,0.154,Alive,7.8,36.0
44,21,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
44,22,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
44,23,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
44,24,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
44,25,3.8,41.258,1.637,0.046,Alive,3.8,41.258419999999994
44,26,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
44,27,4.7,43.127,2.487,0.07,Alive,4.7,43.126729999999995
44,28,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
44,29,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
44,30,5.1,50.0,3.315,0.094,Alive,5.1,50.0
44,31,5.1,43.957,2.941,0.083,Alive,5.1,43.957089999999994
44,32,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
44,33,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
44,34,4.3,42.296,2.081,0.059,Alive,4.3,42.29637
44,35,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
44,36,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
44,37,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
44,38,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
44,39,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
44,40,8.9,43.0,8.326,0.236,Alive,8.9,43.0
44,41,9.9,53.921,12.797,0.362,Alive,9.9,53.921409999999995
44,42,12.9,60.149,24.042,0.681,Alive,12.9,60.14910999999999
44,43,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
44,44,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
44,45,4.2,42.089,1.987,0.056,Alive,4.2,42.08878
44,46,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
44,47,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
44,48,6.9,47.694,5.624,0.159,Alive,6.9,47.69371
44,49,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
44,50,6.1,44.0,4.116,0.117,Alive,6.1,44.0
44,51,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
44,52,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
44,53,5.0,43.75,2.823,0.08,Alive,5.0,43.7495
44,54,10.3,54.752,14.044,0.398,Alive,10.3,54.75176999999999
44,55,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
44,56,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
44,57,9.5,53.091,11.623,0.329,Alive,9.5,53.09105
44,58,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
44,59,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
44,60,9.2,41.0,8.479,0.24,Alive,9.2,41.0
45,1,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
45,2,8.6,51.223,9.236,0.262,Alive,8.6,51.222739999999995
45,3,9.7,53.506,12.201,0.346,Alive,9.7,53.506229999999995
45,4,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
45,5,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
45,6,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
45,7,10.6,55.375,15.028,0.426,Alive,10.6,55.37454
45,8,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
45,9,10.5,55.167,14.695,0.416,Alive,10.5,55.16695
45,10,4.7,39.0,2.27,0.064,Alive,4.7,39.0
45,11,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
45,12,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
45,13,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
45,14,8.3,50.6,8.516,0.241,Alive,8.3,50.59997
45,15,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
45,16,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
45,17,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
45,18,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
45,19,6.6,47.071,5.099,0.144,Alive,6.6,47.07093999999999
45,20,8.8,47.0,8.882,0.252,Alive,8.8,47.0
45,21,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
45,22,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
45,23,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
45,24,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
45,25,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
45,26,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
45,27,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
45,28,9.2,52.468,10.789,0.306,Alive,9.2,52.46827999999999
45,29,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
45,30,8.5,47.0,8.301,0.235,Alive,8.5,47.0
45,31,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
45,32,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
45,33,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
45,34,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
45,35,6.7,47.279,5.271,0.149,Alive,6.7,47.27853
45,36,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
45,37,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
45,38,9.4,52.883,11.341,0.321,Alive,9.4,52.88346
45,39,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
45,40,8.5,51.0,8.989,0.255,Alive,8.5,51.0
45,41,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
45,42,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
45,43,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
45,44,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
45,45,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
45,46,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
45,47,8.9,51.846,9.993,0.283,Alive,8.9,51.84551
45,48,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
45,49,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
45,50,7.5,45.0,6.244,0.177,Alive,7.5,45.0
45,51,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
45,52,8.2,50.392,8.284,0.235,Alive,8.2,50.39238
45,53,3.9,41.466,1.721,0.049,Alive,3.9,41.46601
45,54,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
45,55,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
45,56,3.3,40.22,1.262,0.036,Alive,3.3,40.22047
45,57,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
45,58,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
45,59,5.2,44.165,3.062,0.087,Alive,5.2,44.16468
45,60,5.6,48.0,3.802,0.108,Alive,5.6,48.0
46,1,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
46,2,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
46,3,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
46,4,10.2,54.544,13.725,0.389,Alive,10.2,54.54418
46,5,10.4,54.959,14.367,0.407,Alive,10.4,54.95936
46,6,6.6,47.071,5.099,0.144,Alive,6.6,47.07093999999999
46,7,4.5,42.712,2.278,0.065,Alive,4.5,42.711549999999995
46,8,10.2,54.544,13.725,0.389,Alive,10.2,54.54418
46,9,7.3,48.524,6.374,0.18,Alive,7.3,48.524069999999995
46,10,9.2,49.0,10.09,0.286,Alive,9.2,49.0
46,11,9.9,53.921,12.797,0.362,Alive,9.9,53.921409999999995
46,12,9.8,53.714,12.497,0.354,Alive,9.8,53.71382
46,13,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
46,14,7.1,48.109,5.991,0.17,Alive,7.1,48.108889999999995
46,15,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
46,16,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
46,17,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
46,18,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
46,19,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
46,20,6.7,35.0,3.959,0.112,Alive,6.7,35.0
46,21,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
46,22,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
46,23,6.5,46.863,4.932,0.14,Alive,6.5,46.86335
46,24,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
46,25,3.9,41.466,1.721,0.049,Alive,3.9,41.46601
46,26,7.0,47.901,5.806,0.164,Alive,7.0,47.90129999999999
46,27,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
46,28,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
46,29,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
46,30,9.3,53.0,11.129,0.315,Alive,9.3,53.0
46,31,9.3,52.676,11.063,0.313,Alive,9.3,52.67587
46,32,7.2,48.316,6.181,0.175,Alive,7.2,48.31648
46,33,7.8,49.562,7.396,0.209,Alive,7.8,49.56202
46,34,8.7,51.43,9.484,0.269,Alive,8.7,51.43033
46,35,5.4,44.58,3.313,0.094,Alive,5.4,44.57986
46,36,5.6,44.995,3.578,0.101,Alive,5.6,44.99504
46,37,6.4,46.656,4.768,0.135,Alive,6.4,46.65576
46,38,10.0,54.129,13.102,0.371,Alive,10.0,54.129
46,39,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
46,40,6.4,50.0,5.094,0.144,Alive,6.4,50.0
46,41,8.1,50.185,8.056,0.228,Alive,8.1,50.18478999999999
46,42,9.6,53.299,11.91,0.337,Alive,9.6,53.29863999999999
46,43,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
46,44,8.8,51.638,9.737,0.276,Alive,8.8,51.637919999999994
46,45,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
46,46,6.3,46.448,4.607,0.13,Alive,6.3,46.44817
46,47,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
46,48,6.8,47.486,5.445,0.154,Alive,6.8,47.48612
46,49,8.0,49.977,7.832,0.222,Alive,8.0,49.9772
46,50,4.1,33.0,1.54,0.044,Alive,4.1,33.0
46,51,6.2,46.241,4.45,0.126,Alive,6.2,46.240579999999994
46,52,5.5,44.787,3.444,0.098,Alive,5.5,44.78744999999999
46,53,7.4,48.732,6.571,0.186,Alive,7.4,48.73166
46,54,0.0,33.37,0.219,0.006,Alive,0.0,33.37
46,55,8.5,51.015,8.992,0.255,Alive,8.5,51.01514999999999
46,56,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
46,57,7.5,48.939,6.771,0.192,Alive,7.5,48.939249999999994
46,58,7.9,49.77,7.612,0.216,Alive,7.9,49.76961
46,59,5.2,44.165,3.062,0.087,Alive,5.2,44.16468
46,60,8.4,41.0,7.105,0.201,Alive,8.4,41.0
47,1,10.7,55.582,15.365,0.435,Alive,10.7,55.58212999999999
47,2,5.3,44.372,3.186,0.09,Alive,5.3,44.37227
47,3,8.4,50.808,8.752,0.248,Alive,8.4,50.807559999999995
47,4,7.6,49.147,6.976,0.198,Alive,7.6,49.14684
47,5,7.7,49.354,7.184,0.203,Alive,7.7,49.354429999999994
47,6,11.6,57.45,18.618,0.527,Alive,11.6,57.45043999999999
47,7,10.0,54.129,13.102,0.371,Alive,10.0,54.129
47,8,10.2,54.544,13.725,0.389,Alive,10.2,54.54418
47,9,9.1,52.261,10.519,0.298,Alive,9.1,52.26069
47,10,11.0,46.0,13.467,0.381,Alive,11.0,46.0
47,11,9.0,52.053,10.254,0.29,Alive,9.0,52.0531
