Row,Tree,pre_DBH,pre_HT,pre_LLC,pre_stem_vol
29,31,8.2,66.081592,,10.79460647
29,32,8.1,65.875643,,10.50609023
29,33,9.3,68.037227,,14.22469464
29,34,6.7,62.499487,,6.896822692
29,35,6.5,61.942075,,6.448075352
29,36,6.4,61.656328,,6.230044804
29,37,9.8,68.738392,,15.9313817
29,38,9.1,67.723903,,13.56704505
29,39,9.5,71.6,45.3,15.598812
29,40,7.9,65.449663,,9.941108053
29,41,8.2,66.081592,,10.79460647
29,42,7.9,65.449663,,9.941108053
29,43,7.8,65.229632,,9.66468853
29,44,7.5,64.541375,,8.859966578
29,45,9.8,68.738392,,15.9313817
29,46,10.3,70.3,47.8,17.96983226
29,47,9.4,68.186848,,14.55896594
29,48,8.9,67.391803,,12.92417922
29,49,9.8,68.738392,,15.9313817
29,50,10.5,69.522875,,18.46194479
29,51,12,,,0.21949
29,52,10.8,69.788672,,19.59304867
29,53,10.4,69.424888,,18.09090021
29,54,6.2,,,0.21949
29,55,11.2,70.077352,,21.14088722
29,56,6.4,45.7,24.8,4.67454536
29,57,,,,
29,58,,,,
30,1,8.9,,,0.21949
30,2,8.2,66.081592,,10.79460647
30,3,9.1,67.723903,,13.56704505
30,4,6.3,61.365887,,6.016246691
30,5,5,57.163,,3.6206885
30,6,7.8,65.229632,,9.66468853
30,7,9.7,68.607547,,15.58306615
30,8,6.8,62.771152,,7.127530603
30,9,9.1,67.723903,,13.56704505
30,10,8.8,69.8,49.2,13.08413256
30,11,8.3,66.282847,,11.08710628
30,12,6.8,62.771152,,7.127530603
30,13,8.8,67.218712,,12.6083826
30,14,8.2,66.081592,,10.79460647
30,15,8.8,67.218712,,12.6083826
30,16,8.6,66.858448,,11.98823494
30,17,9,72.4,51.1,14.176762
30,18,8,65.665,,10.2215828
30,19,10.1,69.102763,,16.99652139
30,20,6,60.4664,,5.400251152
30,21,5.5,58.873375,,4.458078633
30,22,9.2,67.882912,,13.89404102
30,23,5.3,,,0.21949
30,24,7,63.3004,,7.601582648
30,25,6.6,62.223128,,6.670335905
30,26,9.4,71.5,44.6,15.2557112
30,27,7.6,64.775488,,9.124098605
30,28,10,,,0.21949
30,29,6,60.4664,,5.400251152
30,30,7.5,64.541375,,8.859966578
30,31,7.9,65.449663,,9.941108053
30,32,8,65.665,,10.2215828
30,33,7.4,64.302568,,8.599966524
30,34,8,65.665,,10.2215828
30,35,6.5,63.6,40.4,6.614788
30,36,9.1,67.723903,,13.56704505
30,37,7.8,65.229632,,9.66468853
30,38,7.3,64.059067,,8.344114279
30,39,8.6,66.858448,,11.98823494
30,40,6,60.4664,,5.400251152
30,41,8.7,67.040927,,12.29639008
30,42,8.6,66.858448,,11.98823494
30,43,6.6,62.223128,,6.670335905
30,44,10.6,69.616168,,18.83602287
30,45,12.3,70.1,43.6,25.46041102
30,46,9.7,68.607547,,15.58306615
30,47,9.2,67.882912,,13.89404102
30,48,10,68.986,,16.638158
30,49,9.6,68.472008,,15.23819501
30,50,9.1,67.723903,,13.56704505
30,51,10.5,69.522875,,18.46194479
30,52,9.3,68.037227,,14.22469464
30,53,10.4,69.424888,,18.09090021
30,54,11.2,70.077352,,21.14088722
30,55,12.4,68.4,41.6,25.25038792
31,1,9.7,68.607547,,15.58306615
31,2,6.1,,,0.21949
31,3,10.3,69.322207,,17.7229452
31,4,9.8,68.738392,,15.9313817
31,5,6.6,62.223128,,6.670335905
31,6,7,63.3004,,7.601582648
31,7,8.8,73.1,50,13.69234632
31,8,8.7,67.040927,,12.29639008
31,9,7.8,65.229632,,9.66468853
31,10,8.4,66.479408,,11.38356313
31,11,8.1,65.875643,,10.50609023
31,12,8.3,66.282847,,11.08710628
31,13,9.6,68.472008,,15.23819501
31,14,8,65.665,,10.2215828
31,15,8.5,66.671275,,11.68394909
31,16,8.7,,,0.21949
31,17,7.7,64.3,50.9,9.29287586
31,18,8.1,65.875643,,10.50609023
31,19,8.6,66.858448,,11.98823494
31,20,7.5,,,0.21949
31,21,8.9,67.391803,,12.92417922
31,22,7.4,64.302568,,8.599966524
31,23,7.9,65.449663,,9.941108053
31,24,6.7,62.499487,,6.896822692
31,25,7.4,64.302568,,8.599966524
31,26,7.6,65.7,49.4,9.25119016
31,27,6,60.4664,,5.400251152
31,28,7.9,65.449663,,9.941108053
31,29,6.9,63.038123,,7.362453186
31,30,8.3,66.282847,,11.08710628
31,31,7.3,64.059067,,8.344114279
31,32,7.8,65.229632,,9.66468853
31,33,8.2,66.081592,,10.79460647
31,34,6.5,61.942075,,6.448075352
31,35,7.8,65.229632,,9.66468853
31,36,7.9,69,45.6,10.4684602
31,37,8.6,66.858448,,11.98823494
31,38,7.8,65.229632,,9.66468853
31,39,5.7,59.524667,,4.822306305
31,40,8.6,66.858448,,11.98823494
31,41,9.1,67.723903,,13.56704505
31,42,8.6,,,0.21949
31,43,8.5,66.2,49.4,11.602911
31,44,12.1,70.452283,,24.76899663
31,45,10.4,69.424888,,18.09090021
31,46,10.2,69.214832,,17.35813447
31,47,12.9,70.466363,,28.12810177
31,48,11,69.9424,,20.36150235
31,49,10.5,69.522875,,18.46194479
31,50,10.6,69.616168,,18.83602287
31,51,12.4,70.492768,,26.01623386
32,1,8.9,67.391803,,12.92417922
32,2,9.9,68.864543,,16.28309499
32,3,7.4,64.302568,,8.599966524
32,4,6.5,61.942075,,6.448075352
32,5,8.9,67.391803,,12.92417922
32,6,8.7,67.040927,,12.29639008
32,7,7.4,64.302568,,8.599966524
32,8,9.5,68.331775,,14.89681361
32,9,9.8,68.738392,,15.9313817
32,10,8.5,76.6,58.5,13.391243
32,11,9.1,67.723903,,13.56704505
32,12,7.9,65.449663,,9.941108053
32,13,6.9,63.038123,,7.362453186
32,14,7.1,63.557983,,7.844909857
32,15,9.1,67.723903,,13.56704505
32,16,8.8,67.218712,,12.6083826
32,17,8.1,65.875643,,10.50609023
32,18,7.6,64.775488,,9.124098605
32,19,6.2,61.070752,,5.806682102
32,20,9.3,77.4,46.3,16.15198588
32,21,10.2,69.214832,,17.35813447
32,22,9.5,,,0.21949
32,23,6.5,61.942075,,6.448075352
32,24,10.4,69.424888,,18.09090021
32,25,7.3,64.059067,,8.344114279
32,26,7.8,65.229632,,9.66468853
32,27,7.3,64.059067,,8.344114279
32,28,7.8,65.229632,,9.66468853
32,29,9.5,73.6,48,16.028402
32,30,7.6,64.775488,,9.124098605
32,31,8.3,66.282847,,11.08710628
32,32,9.5,68.331775,,14.89681361
32,33,8.5,66.671275,,11.68394909
32,34,8.3,66.282847,,11.08710628
32,35,7.5,64.541375,,8.859966578
32,36,7.1,63.557983,,7.844909857
32,37,9.3,68.037227,,14.22469464
32,38,8.3,68.1,48.5,11.38504342
32,39,7.4,64.302568,,8.599966524
32,40,8,,,0.21949
32,41,7.5,64.541375,,8.859966578
32,42,6.9,63.038123,,7.362453186
32,43,9.3,68.037227,,14.22469464
32,44,7.8,,,0.21949
32,45,4.1,,,0.21949
32,46,9,67.5602,,13.24374536
32,47,7.7,65.004907,,9.392345428
32,48,11.9,74.7,47,25.39576546
32,49,10,68.986,,16.638158
32,50,10.2,69.214832,,17.35813447
32,51,11.9,70.401823,,23.94714313
32,52,10,68.986,,16.638158
32,53,12.2,70.470472,,25.18289362
32,54,12.6,70.496288,,26.85642783
32,55,8.3,66.282847,,11.08710628
32,56,10.3,69.322207,,17.7229452
32,57,12.2,71.8,47,25.65386456
32,58,,,,
33,1,11.9,70.401823,,23.94714313
33,2,9,67.5602,,13.24374536
33,3,9.7,68.607547,,15.58306615
33,4,5.4,,,0.21949
33,5,6.9,63.038123,,7.362453186
33,6,7.9,65.449663,,9.941108053
33,7,9,67.5602,,13.24374536
33,8,8.2,66.081592,,10.79460647
33,9,9.5,68.331775,,14.89681361
33,10,6.3,64.7,43.2,6.33119434
33,11,9,67.5602,,13.24374536
33,12,8.8,67.218712,,12.6083826
33,13,5.9,60.157183,,5.203380266
33,14,7.5,64.541375,,8.859966578
33,15,8.7,67.040927,,12.29639008
33,16,7.5,64.541375,,8.859966578
33,17,9,67.5602,,13.24374536
33,18,9.2,67.882912,,13.89404102
33,19,7,63.3004,,7.601582648
33,20,9.7,72.6,49.5,16.47711292
33,21,10.9,,,0.21949
33,22,8.9,67.391803,,12.92417922
33,23,5.5,,,0.21949
33,24,9.5,68.331775,,14.89681361
33,25,7.3,64.059067,,8.344114279
33,26,8.7,67.040927,,12.29639008
33,27,9,67.5602,,13.24374536
33,28,8.6,70.2,49.8,12.57643096
33,29,8.9,67.391803,,12.92417922
33,30,6.4,61.656328,,6.230044804
33,31,6.7,62.499487,,6.896822692
33,32,9.5,68.331775,,14.89681361
33,33,7.7,65.004907,,9.392345428
33,34,7.2,63.810872,,8.092424339
33,35,8.8,67.218712,,12.6083826
33,36,8.6,66.858448,,11.98823494
33,37,8,69.7,50.5,10.836194
33,38,7.5,64.541375,,8.859966578
33,39,8.2,66.081592,,10.79460647
33,40,8.4,66.479408,,11.38356313
33,41,8.8,67.218712,,12.6083826
33,42,9.6,68.472008,,15.23819501
33,43,7.7,65.004907,,9.392345428
33,44,7.8,65.229632,,9.66468853
33,45,10.5,69.522875,,18.46194479
33,46,7.9,65.449663,,9.941108053
33,47,10.7,73.3,49.5,20.19272846
33,48,10.6,69.616168,,18.83602287
33,49,7.4,,,0.21949
33,50,10.8,69.788672,,19.59304867
33,51,11.2,,,0.21949
33,52,9.7,68.607547,,15.58306615
33,53,11.2,70.077352,,21.14088722
33,54,12.1,70.452283,,24.76899663
33,55,8.9,67.391803,,12.92417922
33,56,9.5,68.331775,,14.89681361
33,57,13.1,71.3,42,29.34067734
34,1,6.4,61.656328,,6.230044804
34,2,6.3,61.365887,,6.016246691
34,3,6.5,61.942075,,6.448075352
34,4,8.3,66.282847,,11.08710628
34,5,8.7,67.040927,,12.29639008
34,6,7.3,64.059067,,8.344114279
34,7,6.5,61.942075,,6.448075352
34,8,7,63.3004,,7.601582648
34,9,9.5,70.8,43.1,15.426976
34,10,6,60.4664,,5.400251152
34,11,10.1,69.102763,,16.99652139
34,12,7.7,65.004907,,9.392345428
34,13,8.4,66.479408,,11.38356313
34,14,6.8,62.771152,,7.127530603
34,15,6.7,62.499487,,6.896822692
34,16,9.4,68.186848,,14.55896594
34,17,10.5,69.522875,,18.46194479
34,18,7,71.8,50.5,8.592806
34,19,9,67.5602,,13.24374536
34,20,6.6,62.223128,,6.670335905
34,21,9.1,67.723903,,13.56704505
34,22,8,65.665,,10.2215828
34,23,6.9,63.038123,,7.362453186
34,24,6.6,62.223128,,6.670335905
34,25,8.1,65.875643,,10.50609023
34,26,7.5,64.541375,,8.859966578
34,27,7.1,64.9,49.3,8.00591942
34,28,7.5,64.541375,,8.859966578
34,29,8,65.665,,10.2215828
34,30,8.7,67.040927,,12.29639008
34,31,8.1,65.875643,,10.50609023
34,32,8.4,66.479408,,11.38356313
34,33,8.4,66.479408,,11.38356313
34,34,8,65.665,,10.2215828
34,35,6.6,62.223128,,6.670335905
34,36,9.4,68.186848,,14.55896594
34,37,6.1,60.4,46.2,5.56850192
34,38,6.5,61.942075,,6.448075352
34,39,7.1,63.557983,,7.844909857
34,40,6.7,62.499487,,6.896822692
34,41,7,63.3004,,7.601582648
34,42,5.2,57.861232,,3.943161158
34,43,7.4,64.302568,,8.599966524
34,44,8.9,67.391803,,12.92417922
34,45,4.8,56.445992,,3.314717261
34,46,11.8,70.369552,,23.53934028
34,47,10.8,75.4,47.4,21.15077128
34,48,8.9,67.391803,,12.92417922
34,49,11.6,70.290928,,22.73035651
34,50,10.6,69.616168,,18.83602287
34,51,10.9,69.867883,,19.97587757
34,52,10.4,69.424888,,18.09090021
34,53,9.8,68.738392,,15.9313817
34,54,9.5,68.331775,,14.89681361
34,55,10.8,69.788672,,19.59304867
34,56,11,69.9424,,20.36150235
34,57,11,73.8,37.1,21.472414
34,58,,,,
34,59,,,,
34,60,,,,
35,1,9.1,67.723903,,13.56704505
35,2,9.2,67.882912,,13.89404102
35,3,8.9,67.391803,,12.92417922
35,4,10,68.986,,16.638158
35,5,6.9,,,0.21949
35,6,8,65.665,,10.2215828
35,7,8.8,67.218712,,12.6083826
35,8,8.8,67.218712,,12.6083826
35,9,8.6,66.858448,,11.98823494
35,10,8.1,72.5,44,11.5404955
35,11,5.9,,,0.21949
35,12,8.3,66.282847,,11.08710628
35,13,7.2,63.810872,,8.092424339
35,14,8.9,67.391803,,12.92417922
35,15,10.2,69.214832,,17.35813447
35,16,8.7,67.040927,,12.29639008
35,17,8.6,66.858448,,11.98823494
35,18,9.8,71.4,47,16.53975928
35,19,6.8,62.771152,,7.127530603
35,20,7.8,65.229632,,9.66468853
35,21,9.4,68.186848,,14.55896594
35,22,10.4,69.424888,,18.09090021
35,23,7,,,0.21949
35,24,8.4,66.479408,,11.38356313
35,25,7.7,65.004907,,9.392345428
35,26,10.6,69.616168,,18.83602287
35,27,9.1,67.723903,,13.56704505
35,28,7.6,69.9,50.8,9.82855912
35,29,8.3,66.282847,,11.08710628
35,30,7,63.3004,,7.601582648
35,31,6.7,62.499487,,6.896822692
35,32,9,67.5602,,13.24374536
35,33,8.1,65.875643,,10.50609023
35,34,6.4,61.656328,,6.230044804
35,35,6.7,62.499487,,6.896822692
35,36,8.1,65.875643,,10.50609023
35,37,5.7,,,0.21949
35,38,8.2,63,45,10.3014556
35,39,8.2,66.081592,,10.79460647
35,40,7.9,65.449663,,9.941108053
35,41,8.4,66.479408,,11.38356313
35,42,7.5,64.541375,,8.859966578
35,43,9,67.5602,,13.24374536
35,44,7.2,63.810872,,8.092424339
35,45,8.4,66.479408,,11.38356313
35,46,9.5,68.331775,,14.89681361
35,47,9.2,69.6,52.8,14.23993672
35,48,12.8,70.481032,,27.70280723
35,49,11.9,70.401823,,23.94714313
35,50,10.2,69.214832,,17.35813447
35,51,9.9,68.864543,,16.28309499
35,52,9.5,68.331775,,14.89681361
35,53,10.1,69.102763,,16.99652139
35,54,11.7,70.332587,,23.13372025
35,55,10.5,69.522875,,18.46194479
35,56,11.8,70.369552,,23.53934028
36,1,11,69.9424,,20.36150235
36,2,6.7,62.499487,,6.896822692
36,3,9.2,,,0.21949
36,4,8.4,66.479408,,11.38356313
36,5,9.3,68.037227,,14.22469464
36,6,7.8,65.229632,,9.66468853
36,7,8.8,67.218712,,12.6083826
36,8,6.2,56.8,43.4,5.41596296
36,9,9.4,68.186848,,14.55896594
36,10,8.1,,,0.21949
36,11,9.8,68.738392,,15.9313817
36,12,8.6,66.858448,,11.98823494
36,13,9,67.5602,,13.24374536
36,14,8.8,67.218712,,12.6083826
36,15,9.2,55.8,38.4,11.46002056
36,16,10.2,69.214832,,17.35813447
36,17,7.3,64.059067,,8.344114279
36,18,8.6,66.858448,,11.98823494
36,19,8.1,65.875643,,10.50609023
36,20,7.3,64.059067,,8.344114279
36,21,6.4,61.656328,,6.230044804
36,22,7.8,63,44.4,9.3418396
36,23,8.9,,,0.21949
36,24,8.8,67.218712,,12.6083826
36,25,7.9,65.449663,,9.941108053
36,26,8.3,66.282847,,11.08710628
36,27,8.5,66.671275,,11.68394909
36,28,6,60.4664,,5.400251152
36,29,8.8,67.218712,,12.6083826
36,30,8,65.665,,10.2215828
36,31,9,71.2,55.1,13.945426
36,32,7.2,63.810872,,8.092424339
36,33,8.6,66.858448,,11.98823494
36,34,7.4,64.302568,,8.599966524
36,35,7.9,65.449663,,9.941108053
36,36,7.9,65.449663,,9.941108053
36,37,9.2,67.882912,,13.89404102
36,38,10,68.986,,16.638158
36,39,10.5,74.4,57.2,19.741678
36,40,9.2,67.882912,,13.89404102
36,41,10,68.986,,16.638158
36,42,12.4,70.492768,,26.01623386
36,43,11.4,70.193528,,21.93068514
36,44,9.8,68.738392,,15.9313817
36,45,10.4,69.424888,,18.09090021
36,46,11.5,70.244575,,22.3293212
36,47,11.6,70.290928,,22.73035651
36,48,9.7,69.8,46.6,15.85009716
37,1,10,68.986,,16.638158
37,2,6.4,61.656328,,6.230044804
37,3,8.6,66.858448,,11.98823494
37,4,8,65.665,,10.2215828
37,5,8.1,65.875643,,10.50609023
37,6,11.4,70.193528,,21.93068514
37,7,9.1,72.5,45.8,14.5083555
37,8,8.5,,,0.21949
37,9,6.6,62.223128,,6.670335905
37,10,9.7,68.607547,,15.58306615
37,11,7.8,65.229632,,9.66468853
37,12,9.2,67.882912,,13.89404102
37,13,6.6,62.223128,,6.670335905
37,14,7.9,65.449663,,9.941108053
37,15,8.8,67.218712,,12.6083826
37,16,11.9,70.401823,,23.94714313
37,17,8.5,68,46.5,11.91243
37,18,9.4,68.186848,,14.55896594
37,19,9.3,68.037227,,14.22469464
37,20,8.4,66.479408,,11.38356313
37,21,7.6,64.775488,,9.124098605
37,22,9.9,68.864543,,16.28309499
37,23,11.1,70.012223,,20.74986027
37,24,8.2,66.4,43.8,10.84556168
37,25,7,63.3004,,7.601582648
37,26,8.8,67.218712,,12.6083826
37,27,8,65.665,,10.2215828
37,28,8.2,66.081592,,10.79460647
37,29,8.9,67.391803,,12.92417922
37,30,6.5,61.942075,,6.448075352
37,31,6.8,62.771152,,7.127530603
37,32,8.4,,,0.21949
37,33,5.8,,,0.21949
37,34,7.9,70.2,45.1,10.64670316
37,35,9.2,67.882912,,13.89404102
37,36,8.3,66.282847,,11.08710628
37,37,8.7,67.040927,,12.29639008
37,38,8.7,67.040927,,12.29639008
37,39,7.3,64.059067,,8.344114279
37,40,7.6,64.775488,,9.124098605
37,41,9.3,68.037227,,14.22469464
37,42,9.8,68.738392,,15.9313817
37,43,10.8,69.788672,,19.59304867
37,44,12.2,73.1,42.4,26.11437552
37,45,12.6,70.496288,,26.85642783
37,46,10.5,69.522875,,18.46194479
37,47,10.7,69.704767,,19.21307708
37,48,10,68.986,,16.638158
37,49,11.3,70.137787,,21.53451777
37,50,12.5,,,0.21949
37,51,5.4,,,0.21949
37,52,11.4,70.193528,,21.93068514
37,53,10.7,69.704767,,19.21307708
37,54,9.2,69.2,36,14.15935944
37,55,,,,
38,1,12.2,70.470472,,25.18289362
38,2,8,65.665,,10.2215828
38,3,9.9,68.864543,,16.28309499
38,4,9.3,68.037227,,14.22469464
38,5,7.5,64.541375,,8.859966578
38,6,8.7,67.040927,,12.29639008
38,7,7.6,64.775488,,9.124098605
38,8,8,65.665,,10.2215828
38,9,10.6,70.4,49,19.04563272
38,10,5.6,,,0.21949
38,11,8.6,66.858448,,11.98823494
38,12,8.4,66.479408,,11.38356313
38,13,7.5,64.541375,,8.859966578
38,14,9.1,67.723903,,13.56704505
38,15,10,68.986,,16.638158
38,16,8.3,66.282847,,11.08710628
38,17,6.2,61.070752,,5.806682102
38,18,9.3,73.5,52.4,15.3491857
38,19,8.4,66.479408,,11.38356313
38,20,8.5,66.671275,,11.68394909
38,21,8.6,66.858448,,11.98823494
38,22,8.2,66.081592,,10.79460647
38,23,8.3,66.282847,,11.08710628
38,24,7.4,64.302568,,8.599966524
38,25,10.9,69.867883,,19.97587757
38,26,9.6,72.4,47.1,16.09976392
38,27,9.5,68.331775,,14.89681361
38,28,7.4,64.302568,,8.599966524
38,29,9.4,68.186848,,14.55896594
38,30,6.2,61.070752,,5.806682102
38,31,6.5,,,0.21949
38,32,6,60.4664,,5.400251152
38,33,8.7,67.040927,,12.29639008
38,34,8,65.665,,10.2215828
38,35,8.1,71.1,50.2,11.32188298
38,36,7.3,64.059067,,8.344114279
38,37,7.8,65.229632,,9.66468853
38,38,6,60.4664,,5.400251152
38,39,7.2,63.810872,,8.092424339
38,40,10.4,69.424888,,18.09090021
38,41,10.1,69.102763,,16.99652139
38,42,9.7,68.607547,,15.58306615
38,43,10.6,73.7,43.3,19.92810816
38,44,9.1,67.723903,,13.56704505
38,45,10.3,69.322207,,17.7229452
38,46,11,69.9424,,20.36150235
38,47,10.2,69.214832,,17.35813447
38,48,9.5,68.331775,,14.89681361
38,49,10.8,69.788672,,19.59304867
38,50,11.1,70.012223,,20.74986027
38,51,9.3,68.037227,,14.22469464
38,52,13.1,70.422943,,28.98245937
38,53,12.3,74.6,30.5,27.08072692
39,1,8.8,67.218712,,12.6083826
39,2,9,67.5602,,13.24374536
39,3,5.6,,,0.21949
39,4,9.8,68.738392,,15.9313817
39,5,6.7,62.499487,,6.896822692
39,6,9.2,67.882912,,13.89404102
39,7,10.9,69.867883,,19.97587757
39,8,5.8,59.843272,,5.010733855
39,9,7.8,72.3,48.6,10.68847216
39,10,7.7,65.004907,,9.392345428
39,11,7.6,64.775488,,9.124098605
39,12,8.5,66.671275,,11.68394909
39,13,10,68.986,,16.638158
39,14,7,63.3004,,7.601582648
39,15,10,68.986,,16.638158
39,16,7.3,64.059067,,8.344114279
39,17,9.9,68.864543,,16.28309499
39,18,9.4,73.7,51,15.71836416
39,19,6.9,63.038123,,7.362453186
39,20,6.2,,,0.21949
39,21,8.1,65.875643,,10.50609023
39,22,10.4,69.424888,,18.09090021
39,23,7.7,65.004907,,9.392345428
39,24,10.6,69.616168,,18.83602287
39,25,6.7,62.499487,,6.896822692
39,26,7.6,64.775488,,9.124098605
39,27,7.2,64.8,51.9,8.21446216
39,28,8.1,65.875643,,10.50609023
39,29,7.5,64.541375,,8.859966578
39,30,8.8,67.218712,,12.6083826
39,31,8.8,67.218712,,12.6083826
39,32,7.2,63.810872,,8.092424339
39,33,8.6,66.858448,,11.98823494
39,34,6.9,63.038123,,7.362453186
39,35,8.7,67.040927,,12.29639008
39,36,7.7,65.004907,,9.392345428
39,37,8.7,74,46,13.5500128
39,38,7.6,64.775488,,9.124098605
39,39,8.1,65.875643,,10.50609023
39,40,7.5,64.541375,,8.859966578
39,41,9.7,68.607547,,15.58306615
39,42,9.3,68.037227,,14.22469464
39,43,9.1,67.723903,,13.56704505
39,44,8.3,66.282847,,11.08710628
39,45,8,65.665,,10.2215828
39,46,10.1,69.102763,,16.99652139
39,47,9.3,74.5,53.1,15.5550319
39,48,10.8,69.788672,,19.59304867
39,49,12.3,70.483967,,25.59866609
39,50,10.2,69.214832,,17.35813447
39,51,8.7,67.040927,,12.29639008
39,52,9.8,68.738392,,15.9313817
39,53,9.3,68.037227,,14.22469464
39,54,11.1,70.012223,,20.74986027
40,1,9.8,68.738392,,15.9313817
40,2,7.8,65.229632,,9.66468853
40,3,7.9,65.449663,,9.941108053
40,4,9.7,68.607547,,15.58306615
40,5,8.8,67.218712,,12.6083826
40,6,5,,,0.21949
40,7,8.8,,,0.21949
40,8,8.6,66.858448,,11.98823494
40,9,5.9,62.9,52.7,5.43061662
40,10,7.2,63.810872,,8.092424339
40,11,7.5,64.541375,,8.859966578
40,12,7.8,65.229632,,9.66468853
40,13,5.2,57.861232,,3.943161158
40,14,9,67.5602,,13.24374536
40,15,7.8,65.229632,,9.66468853
40,16,9.2,67.882912,,13.89404102
40,17,9.1,67.723903,,13.56704505
40,18,7.5,65.1,51.5,8.9347525
40,19,7.5,64.541375,,8.859966578
40,20,8.5,66.671275,,11.68394909
40,21,9.3,,,0.21949
40,22,9.2,67.882912,,13.89404102
40,23,9.2,67.882912,,13.89404102
40,24,10.5,69.522875,,18.46194479
40,25,11,69.9424,,20.36150235
40,26,10,68.986,,16.638158
40,27,10.8,69.788672,,19.59304867
40,28,10.2,71.4,45.7,17.89921528
40,29,9.3,68.037227,,14.22469464
40,30,9.5,68.331775,,14.89681361
40,31,10,68.986,,16.638158
40,32,10.2,69.214832,,17.35813447
40,33,10.4,69.424888,,18.09090021
40,34,10.5,69.522875,,18.46194479
40,35,10.7,69.704767,,19.21307708
40,36,12.3,73.8,50,26.79267076
40,37,12.4,70.492768,,26.01623386
40,38,11.5,70.244575,,22.3293212
40,39,10.6,69.616168,,18.83602287
40,40,11.9,70.401823,,23.94714313
40,41,10.7,69.704767,,19.21307708
40,42,13.1,70.422943,,28.98245937
41,1,10.3,69.322207,,17.7229452
41,2,7.3,,,0.21949
41,3,9.1,67.723903,,13.56704505
41,4,9.6,68.472008,,15.23819501
41,5,7,63.3004,,7.601582648
41,6,7.7,,,0.21949
41,7,9.8,68.738392,,15.9313817
41,8,8.6,66.858448,,11.98823494
41,9,6.6,62.223128,,6.670335905
41,10,7.8,69.3,44.7,10.25407456
41,11,7.5,,,0.21949
41,12,8.7,67.040927,,12.29639008
41,13,8,65.665,,10.2215828
41,14,9,67.5602,,13.24374536
41,15,8.7,67.040927,,12.29639008
41,16,7.1,63.557983,,7.844909857
41,17,6,60.4664,,5.400251152
41,18,7.7,65.004907,,9.392345428
41,19,7.2,63.810872,,8.092424339
41,20,8.6,75.7,54.1,13.54456736
41,21,8,65.665,,10.2215828
41,22,10.6,69.616168,,18.83602287
41,23,11.2,70.077352,,21.14088722
41,24,10,68.986,,16.638158
41,25,11.2,70.077352,,21.14088722
41,26,12.4,,,0.21949
41,27,10.3,69.322207,,17.7229452
41,28,9.2,67.882912,,13.89404102
41,29,10.8,75.9,45.2,21.28957288
41,30,9.1,67.723903,,13.56704505
41,31,10.1,69.102763,,16.99652139
41,32,8.9,67.391803,,12.92417922
41,33,9.8,68.738392,,15.9313817
41,34,10.3,69.322207,,17.7229452
41,35,7.7,65.004907,,9.392345428
41,36,11.1,70.012223,,20.74986027
41,37,8.8,67.218712,,12.6083826
41,38,11.3,75.6,46.4,23.19449632
41,39,10.5,69.522875,,18.46194479
41,40,12,70.4294,,24.35705397
41,41,8.8,67.218712,,12.6083826
41,42,11.9,,,0.21949
41,43,10.2,69.214832,,17.35813447
41,44,10.6,69.616168,,18.83602287
41,45,10.9,69.867883,,19.97587757
41,46,,,,
42,1,8.4,66.479408,,11.38356313
42,2,8.5,66.671275,,11.68394909
42,3,7.5,64.541375,,8.859966578
42,4,9.7,68.607547,,15.58306615
42,5,8.2,66.081592,,10.79460647
42,6,9.9,68.864543,,16.28309499
42,7,9.1,67.723903,,13.56704505
42,8,9,63.8,47.1,12.518854
42,9,8.6,66.858448,,11.98823494
42,10,9.2,67.882912,,13.89404102
42,11,7.6,64.775488,,9.124098605
42,12,8.7,67.040927,,12.29639008
42,13,8.8,67.218712,,12.6083826
42,14,7.8,65.229632,,9.66468853
42,15,8.8,67.218712,,12.6083826
42,16,10.1,69.102763,,16.99652139
42,17,9.1,71.3,46.3,14.27185014
42,18,11.2,70.077352,,21.14088722
42,19,7,63.3004,,7.601582648
42,20,11.3,70.137787,,21.53451777
42,21,8.6,66.858448,,11.98823494
42,22,9.7,68.607547,,15.58306615
42,23,12.4,70.492768,,26.01623386
42,24,10.1,72.8,47.6,17.89415064
42,25,11.1,70.012223,,20.74986027
42,26,9.2,67.882912,,13.89404102
42,27,10.9,69.867883,,19.97587757
42,28,11.7,70.332587,,23.13372025
42,29,10.1,69.102763,,16.99652139
42,30,13.4,70.322608,,30.27205343
42,31,11,69.9424,,20.36150235
42,32,12.4,70.492768,,26.01623386
42,33,9.8,68.738392,,15.9313817
42,34,11.3,78,47,23.9238616
42,35,11.1,70.012223,,20.74986027
42,36,12,70.4294,,24.35705397
42,37,10,68.986,,16.638158
42,38,12,70.4294,,24.35705397
42,39,12.6,70.496288,,26.85642783
42,40,10,68.986,,16.638158
42,41,10.7,69.704767,,19.21307708
42,42,12,70.4294,,24.35705397
42,43,,,,
43,1,11.2,70.077352,,21.14088722
43,2,8.7,67.040927,,12.29639008
43,3,8.4,66.479408,,11.38356313
43,4,8,65.665,,10.2215828
43,5,9.2,67.882912,,13.89404102
43,6,8.2,64.8,46.7,10.58951176
43,7,8.7,67.040927,,12.29639008
43,8,7.2,63.810872,,8.092424339
43,9,8.1,65.875643,,10.50609023
43,10,7.9,65.449663,,9.941108053
43,11,8,65.665,,10.2215828
43,12,8.7,67.040927,,12.29639008
43,13,8.9,67.391803,,12.92417922
43,14,8.6,66.858448,,11.98823494
43,15,8.7,67.040927,,12.29639008
